Full project name,"Legal agreement reference number(s): contract, licence, lease, concession, …","Affiliated companies, start with Operator",Commodities (one commodity/row),Status,Production (volume),Unit,Production (value),Currency,Country,ISO Code,Year,Start Date,End Date
BMC,Lien vers la convention indisponible,BMC,Gold,Production,1.91,Tonnes,47490000000.0,XOF,Burkina Faso,BFA,2018,2018-01-01,2018-12-31
Bissa Gold SA,Lien vers la convention indisponible,Bissa Gold SA,Gold,Production,8.09,Tonnes,201150000000.0,XOF,Burkina Faso,BFA,2018,2018-01-01,2018-12-31
Boussouma,Lien vers la convention indisponible,LOCODIEN DE YAGOUHI Achille,Tufs,Production,7000.0,Sm3,3500000.0,XOF,Burkina Faso,BFA,2018,2018-01-01,2018-12-31
Boussouma DCB2,Lien vers la convention indisponible,DIAMOND CEMENT BURKINA,Tufs,Production,49566.0,Sm3,20220532.0,XOF,Burkina Faso,BFA,2018,2018-01-01,2018-12-31
Dansé,Lien vers la convention indisponible,CIM BURKINA,Limestone,Production,42495.0,Sm3,42495000.0,XOF,Burkina Faso,BFA,2018,2018-01-01,2018-12-31
Diapangou,Lien vers la convention indisponible,SOGEA SATOM,Granite,Production,97725.0,Sm3,34000.0,XOF,Burkina Faso,BFA,2018,2018-01-01,2018-12-31
Dioungoko,Lien vers la convention indisponible,COVEMI,Limestone,Production,34.0,Sm3,35160000.0,XOF,Burkina Faso,BFA,2018,2018-01-01,2018-12-31
Dioungoko,Lien vers la convention indisponible,FISA,Limestone,Production,26000.0,Sm3,10073000.0,XOF,Burkina Faso,BFA,2018,2018-01-01,2018-12-31
Diékuy,Lien vers la convention indisponible,COVEMI,Kaolin,Production,16.0,Sm3,1000000.0,XOF,Burkina Faso,BFA,2018,2018-01-01,2018-12-31
Essakane,https://www.resourcecontracts.org/contract/ocds-591adf-4094040303/view#/,Essakane,Gold,Production,13.8,Tonnes,343040000000.0,XOF,Burkina Faso,BFA,2018,2018-01-01,2018-12-31
Gogh in,Lien vers la convention indisponible,GROUPE QUEBEC AFRIQUE,Granite,Production,87900.0,Sm3,5000000.0,XOF,Burkina Faso,BFA,2018,2018-01-01,2018-12-31
Gonsé,Lien vers la convention indisponible,GLOBEX CONSTRUCTION,Granite,Production,21075.0,Sm3,400000.0,XOF,Burkina Faso,BFA,2018,2018-01-01,2018-12-31
Hounde Gold,Lien vers la convention indisponible,Hounde Gold,Gold,Production,8.59,Tonnes,213610000000.0,XOF,Burkina Faso,BFA,2018,2018-01-01,2018-12-31
Kompiga,Lien vers la convention indisponible,AFRIC CARRIERES,Granite,Production,50551.0,Sm3,30000.0,XOF,Burkina Faso,BFA,2018,2018-01-01,2018-12-31
Konioudou,Lien vers la convention indisponible,ASI-BF,Granite,Production,1005.0,Sm3,30652800.0,XOF,Burkina Faso,BFA,2018,2018-01-01,2018-12-31
Koro,Lien vers la convention indisponible,EX.CAF SUARL,Sand,Production,5000.0,Sm3,91000.0,XOF,Burkina Faso,BFA,2018,2018-01-01,2018-12-31
Manegsombo,Lien vers la convention indisponible,KANAZOE ET FRERES,Granite,Production,64504.0,Sm3,26000000.0,XOF,Burkina Faso,BFA,2018,2018-01-01,2018-12-31
Nantou Mining,https://www.resourcecontracts.org/contract/ocds-591adf-6603720058/view#/,Nantou Mining,Zinc,Production,183395.0,Tonnes,103700000000.0,XOF,Burkina Faso,BFA,2018,2018-01-01,2018-12-31
Netiana,Lien vers la convention indisponible,Netiana,Gold,Production,1.57,Tonnes,38920000000.0,XOF,Burkina Faso,BFA,2018,2018-01-01,2018-12-31
Poussougziga,Lien vers la convention indisponible,COGEB INTERNATIONAL,Granite,Production,26491.0,Sm3,2798888.0,XOF,Burkina Faso,BFA,2018,2018-01-01,2018-12-31
Rakaye,Lien vers la convention indisponible,SUZY CONSTRUCTION,Granite,Production,10060.0,Sm3,3200.0,XOF,Burkina Faso,BFA,2018,2018-01-01,2018-12-31
Ramongo,Lien vers la convention indisponible,COMPAGNIE SAHELIENNE D'ENTREPRISE,Granite,Production,35840.0,Sm3,14336000.0,XOF,Burkina Faso,BFA,2018,2018-01-01,2018-12-31
Riverstone Karma,Lien vers la convention indisponible,Riverstone Karma,Gold,Production,3.39,Tonnes,84170000000.0,XOF,Burkina Faso,BFA,2018,2018-01-01,2018-12-31
