Company,Government entity,Revenue stream name,Levied on project (Y/N),Reported by project (Y/N),Project name,Reporting currency,Revenue value,Payment made in-kind (Y/N),In-kind volume (if applicable),Unit (if applicable),Comments,Country,ISO Code,Year,Start Date,End Date
AMBATOVY MINERALS S.A.,Autres,Dons (Contribution Volontaire) en nature (Evaluation expert ou sur justificatifs),Yes,Yes,Ambatovy - AMBATOVY MINERALS S.A.,MGA,394287.52,Yes,,,,Madagascar,MDG,2018,1/1/2018,12/31/2018
AMBATOVY MINERALS S.A.,Autres,Organisation sanitaire d'entreprise,Yes,Yes,Ambatovy - AMBATOVY MINERALS S.A.,MGA,71397772.0,No,,,,Madagascar,MDG,2018,1/1/2018,12/31/2018
AMBATOVY MINERALS S.A.,Autres,Taxes administratives : Carte d’identité étrangère (Tresor Public),Yes,Yes,Ambatovy - AMBATOVY MINERALS S.A.,MGA,693457.0,No,,,,Madagascar,MDG,2018,1/1/2018,12/31/2018
AMBATOVY MINERALS S.A.,Bureau du Cadastre Minier de Madagascar,Frais d’administration minière,Yes,Yes,Ambatovy - AMBATOVY MINERALS S.A.,MGA,89235758.0,No,,,,Madagascar,MDG,2018,1/1/2018,12/31/2018
AMBATOVY MINERALS S.A.,Caisse Nationale de Prévoyance Sociale,CNAPS,Yes,Yes,Ambatovy - AMBATOVY MINERALS S.A.,MGA,,No,,,,Madagascar,MDG,2018,1/1/2018,12/31/2018
AMBATOVY MINERALS S.A.,Direction Générale des Douanes,Droits de douanes et Taxes sur les produits pétroliers (TPP),Yes,Yes,Ambatovy - AMBATOVY MINERALS S.A.,MGA,224870178.0,No,,,,Madagascar,MDG,2018,1/1/2018,12/31/2018
AMBATOVY MINERALS S.A.,Direction Générale des Douanes,Redevance sur usage de la route (RUR),Yes,Yes,Ambatovy - AMBATOVY MINERALS S.A.,MGA,1951046108.0,No,,,,Madagascar,MDG,2018,1/1/2018,12/31/2018
AMBATOVY MINERALS S.A.,Direction Générale des Douanes,TVA à l’importation et TVA sur les produits pétroliers (TVP),Yes,Yes,Ambatovy - AMBATOVY MINERALS S.A.,MGA,1225599600.0,No,,,,Madagascar,MDG,2018,1/1/2018,12/31/2018
AMBATOVY MINERALS S.A.,Direction Générale des Impôts,Autres,Yes,Yes,Ambatovy - AMBATOVY MINERALS S.A.,MGA,4966579892.0,No,,,,Madagascar,MDG,2018,1/1/2018,12/31/2018
AMBATOVY MINERALS S.A.,Direction Générale des Impôts,Droits d’enregistrement des actes,Yes,Yes,Ambatovy - AMBATOVY MINERALS S.A.,MGA,41483336557.0,No,,,,Madagascar,MDG,2018,1/1/2018,12/31/2018
AMBATOVY MINERALS S.A.,Direction Générale des Impôts,IR non résident ou TFT,Yes,Yes,Ambatovy - AMBATOVY MINERALS S.A.,MGA,40033922616.0,No,,,,Madagascar,MDG,2018,1/1/2018,12/31/2018
AMBATOVY MINERALS S.A.,Direction Générale des Impôts,Impôts sur les revenus (IR),Yes,Yes,Ambatovy - AMBATOVY MINERALS S.A.,MGA,558648.0,No,,,,Madagascar,MDG,2018,1/1/2018,12/31/2018
AMBATOVY MINERALS S.A.,Direction Générale des Impôts,TVA ayant fait l'objet d'un refus de remboursement,Yes,Yes,Ambatovy - AMBATOVY MINERALS S.A.,MGA,1920170984.0,No,,,,Madagascar,MDG,2018,1/1/2018,12/31/2018
AMBATOVY MINERALS S.A.,Direction Générale des Impôts,TVA nette (Montant réellement payée à l'Administration Fiscale - le cas échéant),Yes,Yes,Ambatovy - AMBATOVY MINERALS S.A.,MGA,344587283.0,No,,,,Madagascar,MDG,2018,1/1/2018,12/31/2018
AMBATOVY MINERALS S.A.,Direction Générale des Impôts,TVA non remboursée,Yes,Yes,Ambatovy - AMBATOVY MINERALS S.A.,MGA,45944400148.0,No,,,,Madagascar,MDG,2018,1/1/2018,12/31/2018
AMBATOVY MINERALS S.A.,Direction Générale des Mines,Ristourne minière,Yes,Yes,Ambatovy - AMBATOVY MINERALS S.A.,MGA,,No,,,,Madagascar,MDG,2018,1/1/2018,12/31/2018
AMBATOVY MINERALS S.A.,Office Nationale pour l'Environnement,Frais d’évaluation et de suivi de l’impact environnemental,Yes,Yes,Ambatovy - AMBATOVY MINERALS S.A.,MGA,408683.0,No,,,,Madagascar,MDG,2018,1/1/2018,12/31/2018
BP EXPLORATION(MADAGASCAR) LIMITED,Direction Générale des Impôts,TVA intermittente,No,No,,MGA,,No,,,,Madagascar,MDG,2018,1/1/2018,12/31/2018
BP EXPLORATION(MADAGASCAR) LIMITED,Office des Mines Nationales et des Industries Stratégiques,Frais de formation payé à l'OMNIS,No,No,,MGA,,No,,,,Madagascar,MDG,2018,1/1/2018,12/31/2018
BP EXPLORATION(MADAGASCAR) LIMITED,Office des Mines Nationales et des Industries Stratégiques,Frais d’administration payé à l'OMNIS,No,No,,MGA,,No,,,,Madagascar,MDG,2018,1/1/2018,12/31/2018
DYNATEC MADAGASCAR S.A,Administration des Domaines,Redevances domaniales,Yes,Yes,Ambatovy - DYNATEC MADAGASCAR S.A,MGA,,No,,,,Madagascar,MDG,2018,1/1/2018,12/31/2018
DYNATEC MADAGASCAR S.A,Autres,Autres,Yes,Yes,Ambatovy - DYNATEC MADAGASCAR S.A,MGA,,No,,,,Madagascar,MDG,2018,1/1/2018,12/31/2018
DYNATEC MADAGASCAR S.A,Autres,Dons (Contribution Volontaire) en nature (Evaluation expert ou sur justificatifs),Yes,Yes,Ambatovy - DYNATEC MADAGASCAR S.A,MGA,,No,,,,Madagascar,MDG,2018,1/1/2018,12/31/2018
DYNATEC MADAGASCAR S.A,Autres,Dépenses sociales en nature (Evaluation expert ou sur justificatifs),Yes,Yes,Ambatovy - DYNATEC MADAGASCAR S.A,MGA,,No,,,,Madagascar,MDG,2018,1/1/2018,12/31/2018
DYNATEC MADAGASCAR S.A,Autres,Organisation sanitaire d'entreprise,Yes,Yes,Ambatovy - DYNATEC MADAGASCAR S.A,MGA,,No,,,,Madagascar,MDG,2018,1/1/2018,12/31/2018
DYNATEC MADAGASCAR S.A,Autres,Redevances de pompage d’eau (ANDEA),Yes,Yes,Ambatovy - DYNATEC MADAGASCAR S.A,MGA,,No,,,,Madagascar,MDG,2018,1/1/2018,12/31/2018
DYNATEC MADAGASCAR S.A,Bureau du Cadastre Minier de Madagascar,Frais d’administration minière,Yes,Yes,Ambatovy - DYNATEC MADAGASCAR S.A,MGA,,No,,,,Madagascar,MDG,2018,1/1/2018,12/31/2018
DYNATEC MADAGASCAR S.A,Caisse Nationale de Prévoyance Sociale,CNAPS,Yes,Yes,Ambatovy - DYNATEC MADAGASCAR S.A,MGA,,No,,,,Madagascar,MDG,2018,1/1/2018,12/31/2018
DYNATEC MADAGASCAR S.A,Direction Générale des Douanes,Droit de port sur les marchandises importées,Yes,Yes,Ambatovy - DYNATEC MADAGASCAR S.A,MGA,,No,,,,Madagascar,MDG,2018,1/1/2018,12/31/2018
DYNATEC MADAGASCAR S.A,Direction Générale des Douanes,Droits de douanes et Taxes sur les produits pétroliers (TPP),Yes,Yes,Ambatovy - DYNATEC MADAGASCAR S.A,MGA,,No,,,,Madagascar,MDG,2018,1/1/2018,12/31/2018
DYNATEC MADAGASCAR S.A,Direction Générale des Douanes,Redevance sur usage de la route (RUR),Yes,Yes,Ambatovy - DYNATEC MADAGASCAR S.A,MGA,,No,,,,Madagascar,MDG,2018,1/1/2018,12/31/2018
DYNATEC MADAGASCAR S.A,Direction Générale des Douanes,TVA à l’importation et TVA sur les produits pétroliers (TVP),Yes,Yes,Ambatovy - DYNATEC MADAGASCAR S.A,MGA,,No,,,,Madagascar,MDG,2018,1/1/2018,12/31/2018
DYNATEC MADAGASCAR S.A,Direction Générale des Impôts,Autres,Yes,Yes,Ambatovy - DYNATEC MADAGASCAR S.A,MGA,,No,,,,Madagascar,MDG,2018,1/1/2018,12/31/2018
DYNATEC MADAGASCAR S.A,Direction Générale des Impôts,Droits d’enregistrement bail,Yes,Yes,Ambatovy - DYNATEC MADAGASCAR S.A,MGA,,No,,,,Madagascar,MDG,2018,1/1/2018,12/31/2018
DYNATEC MADAGASCAR S.A,Direction Générale des Impôts,Droits d’enregistrement des actes,Yes,Yes,Ambatovy - DYNATEC MADAGASCAR S.A,MGA,,No,,,,Madagascar,MDG,2018,1/1/2018,12/31/2018
DYNATEC MADAGASCAR S.A,Direction Générale des Impôts,IR non résident ou TFT,Yes,Yes,Ambatovy - DYNATEC MADAGASCAR S.A,MGA,,No,,,,Madagascar,MDG,2018,1/1/2018,12/31/2018
DYNATEC MADAGASCAR S.A,Direction Générale des Impôts,Impôts sur les revenus (IR),Yes,Yes,Ambatovy - DYNATEC MADAGASCAR S.A,MGA,,No,,,,Madagascar,MDG,2018,1/1/2018,12/31/2018
DYNATEC MADAGASCAR S.A,Direction Générale des Impôts,Pénalités,Yes,Yes,Ambatovy - DYNATEC MADAGASCAR S.A,MGA,,No,,,,Madagascar,MDG,2018,1/1/2018,12/31/2018
DYNATEC MADAGASCAR S.A,Direction Générale des Impôts,TVA ayant fait l'objet d'un refus de remboursement,Yes,Yes,Ambatovy - DYNATEC MADAGASCAR S.A,MGA,,No,,,,Madagascar,MDG,2018,1/1/2018,12/31/2018
DYNATEC MADAGASCAR S.A,Direction Générale des Impôts,TVA nette (Montant réellement payée à l'Administration Fiscale - le cas échéant),Yes,Yes,Ambatovy - DYNATEC MADAGASCAR S.A,MGA,,No,,,,Madagascar,MDG,2018,1/1/2018,12/31/2018
DYNATEC MADAGASCAR S.A,Direction Générale des Impôts,TVA non remboursée,Yes,Yes,Ambatovy - DYNATEC MADAGASCAR S.A,MGA,,No,,,,Madagascar,MDG,2018,1/1/2018,12/31/2018
DYNATEC MADAGASCAR S.A,Direction Générale des Mines,Droit de conformité (DGM),Yes,Yes,Ambatovy - DYNATEC MADAGASCAR S.A,MGA,,No,,,,Madagascar,MDG,2018,1/1/2018,12/31/2018
