Company,Government entity,Revenue stream name,Levied on project (Y/N),Reported by project (Y/N),Project name,Reporting currency,Revenue value,Payment made in-kind (Y/N),In-kind volume (if applicable),Unit (if applicable),Comments,Country,ISO Code,Year,Start Date,End Date
Ai Bi Bi Ai,Customs General Administration,Customs service fee,No,No,Not applicable,MNT,175872819.0,N,Not applicable,Not applicable,,Mongolia,MNG,2020,1/1/2020,12/31/2020
Ai Bi Bi Ai,Customs General Administration,Customs tax,No,No,Not applicable,MNT,363777694.0,N,Not applicable,Not applicable,,Mongolia,MNG,2020,1/1/2020,12/31/2020
Ai Bi Bi Ai,Customs General Administration,Vat (Paid to Mongolian Customs),No,No,Not applicable,MNT,3630693.0,N,Not applicable,Not applicable,,Mongolia,MNG,2020,1/1/2020,12/31/2020
Ai Bi Bi Ai,General Department of Taxation,Corporate income tax,No,No,Not applicable,MNT,-16848501.0,N,Not applicable,Not applicable,,Mongolia,MNG,2020,1/1/2020,12/31/2020
Ai Bi Bi Ai,General Department of Taxation,Fee and extra fee for exploitation and exploration of mineral resources,Yes,Yes,Galt mountain top golder placer mine,MNT,-10041105.02,N,Not applicable,Not applicable,,Mongolia,MNG,2020,1/1/2020,12/31/2020
Ai Bi Bi Ai,General Department of Taxation,Fee on air pollution,No,No,Not applicable,MNT,-219187938.0,N,Not applicable,Not applicable,,Mongolia,MNG,2020,1/1/2020,12/31/2020
Ai Bi Bi Ai,Mineral Resources and Petroleum Authority of Mongolia,License fee for exploitation and exploration of mineral resources,Yes,Yes,"Placer gold deposit on the western terrace of the Tuul River, upper part of the mouth of the volcano",MNT,-27396143.26,N,Not applicable,Not applicable,,Mongolia,MNG,2020,1/1/2020,12/31/2020
Ai Bi Bi Ai,Mineral Resources and Petroleum Authority of Mongolia,Reimbursement for deposit exploration conducted with State funds,No,No,Not applicable,MNT,11357814.0,N,Not applicable,Not applicable,,Mongolia,MNG,2020,1/1/2020,12/31/2020
Ai Bi Bi Ai,Other,Others,No,No,Not applicable,MNT,31249518.0,N,Not applicable,Not applicable,,Mongolia,MNG,2020,1/1/2020,12/31/2020
Ai Bi Bi Ai,Social Insurance General Office,Social and health insurance contribution by companies,No,No,Not applicable,MNT,35706550769.0,N,Not applicable,Not applicable,,Mongolia,MNG,2020,1/1/2020,12/31/2020
Ai Bi Bi Ai,Subnational level,Donations to Government agency,No,No,Not applicable,MNT,23220580.0,N,Not applicable,Not applicable,,Mongolia,MNG,2020,1/1/2020,12/31/2020
Ai Bi Bi Ai,Subnational level,Fee for water use,No,No,Not applicable,MNT,3183560.0,N,Not applicable,Not applicable,,Mongolia,MNG,2020,1/1/2020,12/31/2020
Ai Bi Bi Ai,Subnational level,Land fee,No,No,Not applicable,MNT,5175220390.0,N,Not applicable,Not applicable,,Mongolia,MNG,2020,1/1/2020,12/31/2020
Ai Bi Bi Ai,Subnational level,Others,No,No,Not applicable,MNT,4013837195.0,N,Not applicable,Not applicable,,Mongolia,MNG,2020,1/1/2020,12/31/2020
Aum Gold,General Department of Taxation,Corporate income tax,No,No,Not applicable,MNT,,N,Not applicable,Not applicable,,Mongolia,MNG,2020,1/1/2020,12/31/2020
Aum Gold,General Department of Taxation,Fee and extra fee for exploitation and exploration of mineral resources,Yes,No,Not applicable,MNT,,N,Not applicable,Not applicable,,Mongolia,MNG,2020,1/1/2020,12/31/2020
Aum Gold,General Department of Taxation,Vat (Paid to Mongolian Tax Administration),No,No,Not applicable,MNT,,N,Not applicable,Not applicable,,Mongolia,MNG,2020,1/1/2020,12/31/2020
Aum Gold,Mineral Resources and Petroleum Authority of Mongolia,License fee for exploitation and exploration of mineral resources,Yes,No,Not applicable,MNT,,N,Not applicable,Not applicable,,Mongolia,MNG,2020,1/1/2020,12/31/2020
Aum Gold,Social Insurance General Office,Social and health insurance contribution by companies,No,No,Not applicable,MNT,,N,Not applicable,Not applicable,,Mongolia,MNG,2020,1/1/2020,12/31/2020
Aum Gold,Subnational level,Donations to Government agency,No,No,Not applicable,MNT,,N,Not applicable,Not applicable,,Mongolia,MNG,2020,1/1/2020,12/31/2020
Aum Gold,Subnational level,Fee for use of mineral resources of wide spread,No,No,Not applicable,MNT,,N,Not applicable,Not applicable,,Mongolia,MNG,2020,1/1/2020,12/31/2020
Aum Gold,Subnational level,Fee for water pollution,No,No,Not applicable,MNT,,N,Not applicable,Not applicable,,Mongolia,MNG,2020,1/1/2020,12/31/2020
Aum Gold,Subnational level,Fee for water use,No,No,Not applicable,MNT,,N,Not applicable,Not applicable,,Mongolia,MNG,2020,1/1/2020,12/31/2020
