Company,Government entity,Revenue stream name,Levied on project (Y/N),Reported by project (Y/N),Project name,Reporting currency,Revenue value,Payment made in-kind (Y/N),In-kind volume (if applicable),Unit (if applicable),Comments,Country,ISO Code,Year,Start Date,End Date
BEB Erdgas und Erdöl GmbH & Co. KG,Mining Authorities,Mining and Extraction Royalties,No,No,,EUR,,,,,,Germany,DEU,2018,2018-01-01,2018-12-31
BEB Erdgas und Erdöl GmbH & Co. KG,Municipalities,Trade Tax,No,No,,EUR,,,,,,Germany,DEU,2018,2018-01-01,2018-12-31
DEA Deutsche Erdöl AG (now: Wintershall DEA Deutschland GmbH),Mining Authorities,Mining and Extraction Royalties,No,No,,EUR,,,,,,Germany,DEU,2018,2018-01-01,2018-12-31
DEA Deutsche Erdöl AG (now: Wintershall DEA Deutschland GmbH),Municipalities,Trade Tax,No,No,,EUR,,,,,,Germany,DEU,2018,2018-01-01,2018-12-31
DEA Deutsche Erdöl AG (now: Wintershall DEA Deutschland GmbH),Tax Offices,Corporation Tax,No,No,,EUR,,,,,,Germany,DEU,2018,2018-01-01,2018-12-31
Dyckerhoff-Gruppe,Municipalities,Trade Tax,No,No,,EUR,,,,,,Germany,DEU,2018,2018-01-01,2018-12-31
Dyckerhoff-Gruppe,Tax Offices,Corporation Tax,No,No,,EUR,,,,,,Germany,DEU,2018,2018-01-01,2018-12-31
ExxonMobil Central Europe Holding GmbH,Mining Authorities,Mining and Extraction Royalties,No,No,,EUR,,,,,,Germany,DEU,2018,2018-01-01,2018-12-31
ExxonMobil Central Europe Holding GmbH,Municipalities,Trade Tax,No,No,,EUR,,,,,,Germany,DEU,2018,2018-01-01,2018-12-31
ExxonMobil Central Europe Holding GmbH,Tax Offices,Corporation Tax,No,No,,EUR,,,,,,Germany,DEU,2018,2018-01-01,2018-12-31
Heidelberger Sand und Kies GmbH,Municipalities,Trade Tax,No,No,,EUR,,,,,,Germany,DEU,2018,2018-01-01,2018-12-31
Heidelberger Sand und Kies GmbH,Tax Offices,Corporation Tax,No,No,,EUR,,,,,,Germany,DEU,2018,2018-01-01,2018-12-31
Holcim (Deutschland) GmbH,Government Agencies,Lease Payments,No,No,,EUR,,,,,,Germany,DEU,2018,2018-01-01,2018-12-31
Holcim (Deutschland) GmbH,Municipalities,Trade Tax,No,No,,EUR,,,,,,Germany,DEU,2018,2018-01-01,2018-12-31
Holcim (Deutschland) GmbH,Tax Offices,Corporation Tax,No,No,,EUR,,,,,,Germany,DEU,2018,2018-01-01,2018-12-31
JTSD-Braunkohlebergbau GmbH / MIBRAG,Government Agencies,Lease Payments,No,No,,EUR,,,,,,Germany,DEU,2018,2018-01-01,2018-12-31
JTSD-Braunkohlebergbau GmbH / MIBRAG,Government Agencies,Payments to Improve the Infrastructure,No,No,,EUR,,,,,,Germany,DEU,2018,2018-01-01,2018-12-31
JTSD-Braunkohlebergbau GmbH / MIBRAG,Municipalities,Trade Tax,No,No,,EUR,,,,,,Germany,DEU,2018,2018-01-01,2018-12-31
JTSD-Braunkohlebergbau GmbH / MIBRAG,Tax Offices,Corporation Tax,No,No,,EUR,,,,,,Germany,DEU,2018,2018-01-01,2018-12-31
K+S-Gruppe / K+S Kali GmbH,Mining Authorities,Mining and Extraction Royalties,No,No,,EUR,,,,,,Germany,DEU,2018,2018-01-01,2018-12-31
K+S-Gruppe / esco Gmbh & Co. KG,Mining Authorities,Mining and Extraction Royalties,No,No,,EUR,,,,,,Germany,DEU,2018,2018-01-01,2018-12-31
K+S-Gruppe / esco Gmbh & Co. KG,Municipalities,Trade Tax,No,No,,EUR,,,,,,Germany,DEU,2018,2018-01-01,2018-12-31
LEAG Lausitzer Energie Bergbau AG,Government Agencies,Lease Payments,No,No,,EUR,,,,,,Germany,DEU,2018,2018-01-01,2018-12-31
LEAG Lausitzer Energie Bergbau AG,Government Agencies,Payments to Improve the Infrastructure,No,No,,EUR,,,,,,Germany,DEU,2018,2018-01-01,2018-12-31
Neptune Energy Deutschland GmbH (former: Engie E&P Holding Germany GmbH),Mining Authorities,Mining and Extraction Royalties,No,No,,EUR,,,,,,Germany,DEU,2018,2018-01-01,2018-12-31
Neptune Energy Deutschland GmbH (former: Engie E&P Holding Germany GmbH),Municipalities,Trade Tax,No,No,,EUR,,,,,,Germany,DEU,2018,2018-01-01,2018-12-31
Neptune Energy Deutschland GmbH (former: Engie E&P Holding Germany GmbH),Tax Offices,Corporation Tax,No,No,,EUR,,,,,,Germany,DEU,2018,2018-01-01,2018-12-31
Quarzwerke GmbH,Municipalities,Trade Tax,No,No,,EUR,,,,,,Germany,DEU,2018,2018-01-01,2018-12-31
Quarzwerke GmbH,Tax Offices,Corporation Tax,No,No,,EUR,,,,,,Germany,DEU,2018,2018-01-01,2018-12-31
RWE-Gruppe / RWE Power AG,Government Agencies,Payments to Improve the Infrastructure,No,No,,EUR,,,,,,Germany,DEU,2018,2018-01-01,2018-12-31
RWE-Gruppe / Rheinische Baustoffwerke GmbH,Government Agencies,Lease Payments,No,No,,EUR,,,,,No payment information available due to the existence of a consolidated tax group,Germany,DEU,2018,2018-01-01,2018-12-31
Sibelco Deutschland GmbH,Municipalities,Trade Tax,No,No,,EUR,,,,,,Germany,DEU,2018,2018-01-01,2018-12-31
Sibelco Deutschland GmbH,Tax Offices,Corporation Tax,No,No,,EUR,,,,,,Germany,DEU,2018,2018-01-01,2018-12-31
Südwestdeutsche Salzwerke AG,Mining Authorities,Corporation Tax,No,No,,EUR,,,,,,Germany,DEU,2018,2018-01-01,2018-12-31
Südwestdeutsche Salzwerke AG,Municipalities,Trade Tax,No,No,,EUR,,,,,,Germany,DEU,2018,2018-01-01,2018-12-31
Vermilion Energy Germany GmbH & Co. KG,Mining Authorities,Mining and Extraction Royalties,No,No,,EUR,,,,,,Germany,DEU,2018,2018-01-01,2018-12-31
Wacker Chemie AG,Mining Authorities,Mining and Extraction Royalties,No,No,,EUR,,,,,,Germany,DEU,2018,2018-01-01,2018-12-31
Wacker Chemie AG,Municipalities,Trade Tax,No,No,,EUR,,,,,,Germany,DEU,2018,2018-01-01,2018-12-31
Wintershall GmbH (now: Wintershall DEA Deutschland GmbH),Mining Authorities,Mining and Extraction Royalties,No,No,,EUR,,,,,,Germany,DEU,2018,2018-01-01,2018-12-31
