Full company name,Company type,Company ID number,Sector,Commodities (comma-seperated),Stock exchange listing or company website,"Audited financial statement (or balance sheet, cash flows, profit/loss statement if unavailable)",Payments to Governments Report,Country,ISO Code,Year,Start Date,End Date
"ENVIROGOLD (LAS LAGUNAS), LIMITED",,130417784,Minería,"Golden, Silver",http://envirogold.com/,,,Dominican Republic,DOM,2019,2019-01-01,2019-12-31
"ENVIROGOLD (LAS LAGUNAS), LIMITED",,130417784,Mining,"Oro, Plata",http://envirogold.com/,Resumen Ejecutivo Cuarto Informe de Cotejo EITI-RD 2019-2020 (mem.gob.do),,Dominican Republic,DOM,2020,2020-01-01,2020-12-31
ANADARKO,Private,C0003168417,Oil & Gas,"Oil, Gas, Condensates",Not available,Not available,,Ghana,GHA,2017,2017-01-01,2017-12-31
ECO ATLANTIC OIL & GAS GHANA LIMITED,Private,C0002500906,Oil & Gas,"Oil, Gas, Condensates",https://www.ecooilandgas.com,Not available,,Ghana,GHA,2017,2017-01-01,2017-12-31
UB RESOURCES LIMITED,Private,C0003203638,Oil & Gas,"Oil, Gas, Condensates",http://ubholding.com,Not available,,Ghana,GHA,2017,2017-01-01,2017-12-31
MEDEA DEVELOPMENT LIMITED,Private,C0000723630,Oil & Gas,"Oil, Gas, Condensates",https://www.medeaenergia.com,Not available,,Ghana,GHA,2017,2017-01-01,2017-12-31
ANADARKO,Private,C0003168417,Oil & Gas,"Oil, Gas, Condensates",Not available,Not available,,Ghana,GHA,2018,2018-01-01,2018-12-31
VITOL,Private,C0004743520,Oil & Gas,"Oil, Gas, Condensates",Not available,Not available,,Ghana,GHA,2018,2018-01-01,2018-12-31
AGM PETROLEUM,Private,C0003052583,Oil & Gas,"Oil, Gas, Condensates",Not available,Not available,,Ghana,GHA,2018,2018-01-01,2018-12-31
ENTRE MARES DE GUATEMALA S.A.,Private,<Use Legal Entity Identifier if available>,Mining,"Oil, Gas, Condensates",www.bluestoneresources.ca,https://bluestoneresources.ca/_resources/financials/2017-Q4-FS-Final.pdf?v=0.246,,Guatemala,GTM,2017,2017-01-01,2017-12-01
GUAXILAN S. A.,Private,<Use Legal Entity Identifier if available>,Mining,,www.cunicoresources.com/Guaxilan,<URL>,,Guatemala,GTM,2017,2017-01-01,2017-12-01
MAYA TRADICIÓN,Private,<Use Legal Entity Identifier if available>,Mining,,www.facebook.com/shopmayatreasures,<URL>,,Guatemala,GTM,2017,2017-01-01,2017-12-01
MAYANÍQUEL S.A.,Private,<Use Legal Entity Identifier if available>,Mining,,www.mnsaguatemala.com,<URL>,,Guatemala,GTM,2017,2017-01-01,2017-12-01
MINERA SAN RAFAEL S.A.,Private,<Use Legal Entity Identifier if available>,Mining,,www.tahoeresourcesinc.com,<URL>,,Guatemala,GTM,2017,2017-01-01,2017-12-01
MONTANA EXPLORADORA DE GUATEMALA S.A.,Private,,Mining,,,,,Guatemala,GTM,2017,2017-01-01,2017-12-01
PEÑA RUBIA S.A.,Private,,Mining,,,,,Guatemala,GTM,2017,2017-01-01,2017-12-01
"PROCESAMIENTO DE MATERIAS PRIMAS, SÍLICE Y DERIVADOS DE CENTROAMÉRICA S.A.",Private,,Mining,,https://grupovical.com/,,,Guatemala,GTM,2017,2017-01-01,2017-12-01
CITY PETEN S. DE R. L.,Private,,Oil & Gas,,www.citypeten.com,,,Guatemala,GTM,2017,2017-01-01,2017-12-01
EMPRESA PETROLEA DEL ITSMO S.A.,Private,,Oil & Gas,,,,,Guatemala,GTM,2017,2017-01-01,2017-12-01
PERENCO GUATEMALA LIMITED,Private,,Oil & Gas,,https://www.perenco.com/,,,Guatemala,GTM,2017,2017-01-01,2017-12-01
CTP CONSTRUCTION AND MINING CORPORATION - DAHICAN,Private,000-413-957-001,Mining,Nickel,,,,Philippines,PHL,2018,2018-01-01,2018-12-31
MURPHY WEST AFRICA,,NC,Oil,"Oil, Gas, Condensates",,,,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
NUEVO CONGO COMPANY,,NC,Oil,"Oil, Gas, Condensates",,,,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
NUEVO CONGO LIMITED,,NC,Oil,"Oil, Gas, Condensates",,,,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
PELFACO,,NC,Oil,"Oil, Gas, Condensates",,,,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
BUREN,,NC,Oil,"Oil, Gas, Condensates",,,,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
TULLOW,,NC,Oil,"Oil, Gas, Condensates",,,,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
PETROLEUM E&P AFRICA,,NC,Oil,"Oil, Gas, Condensates",,,,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
IFOURET,,NC,Oil,"Oil, Gas, Condensates",,,,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
ESSO,,NC,Oil,"Oil, Gas, Condensates",,,,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
ORION OIL,,NC,Oil,"Oil, Gas, Condensates",,,,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
AKELTON,,NC,Oil,"Oil, Gas, Condensates",,,,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
DIG OIL,,NC,Oil,"Oil, Gas, Condensates",,,,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
MAUREL & PROM CONGO,,NC,Oil,"Oil, Gas, Condensates",,,,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
CORE MINING CONG,,NC,Mining,Produits miniers,,,,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
SAPRO,,NC,Mining,Produits miniers,,,,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
GENMINES CONGO,,NC,Mining,Produits miniers,,,,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
SINO-CONGO FORET (SICOFOR SA),,M2006110000833112,Other,Produits forestiers,,,,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
LA SOCIÉTÉ DES MINES DE FER DU SÉNÉGAL ORIENTAL,,00238962/G3,Mining,Iron,http://www.miferso.sn/,Not available,-,Senegal,SEN,2018,2018-01-01,2018-12-31
SEYCHELLES PETROLEUM,,,Oil & Gas,"Oil, Gas, Condensates",,,,Seychelles,SYC,2017,2017-01-01,2017-12-31
PETROSEYCHELLES,,,Oil & Gas,"Oil, Gas, Condensates",,,,Seychelles,SYC,2017,2017-01-01,2017-12-31
SOCIETE SEYCHELLOISE D'INVESTISSEMENT LTD,,,Other,,,,,Seychelles,SYC,2017,2017-01-01,2017-12-31
GX TECHNOLOGY,,,Oil & Gas,,,,,Seychelles,SYC,2017,2017-01-01,2017-12-31
JOGMEX,,,Oil & Gas,,,,,Seychelles,SYC,2017,2017-01-01,2017-12-31
SEYCHELLES PETROLEUM,,,Oil & Gas,"Oil, Gas, Condensates",,,,Seychelles,SYC,2018,2018-01-01,2018-12-31
PETROSEYCHELLES,,,Oil & Gas,"Oil, Gas, Condensates",,,,Seychelles,SYC,2018,2018-01-01,2018-12-31
SOCIETE SEYCHELLOISE D'INVESTISSEMENT LTD,,,Other,,,,,Seychelles,SYC,2018,2018-01-01,2018-12-31
GX TECHNOLOGY,,,Oil & Gas,,,,,Seychelles,SYC,2018,2018-01-01,2018-12-31
JOGMEX,,,Oil & Gas,,,,,Seychelles,SYC,2018,2018-01-01,2018-12-31
SHELL EXPLORACION Y EXTRACCION DE MEXICO SA DE CV,,SEE1412105FA,Oil & Gas,"Oil, Gas, Condensates",,,,Mexico,MEX,2017,1/1/2017,12/31/2017
PETROLERA CARDENAS MORA,,,Oil & Gas,"Oil, Gas, Condensates",,,,Mexico,MEX,2018,1/1/2018,12/31/2018
OPERADORA DE CAMPOS DWF,,,Oil & Gas,"Oil, Gas, Condensates",,,,Mexico,MEX,2018,1/1/2018,12/31/2018
MKMN MINING LLC,Private,5287227,Mining,,,,,Mongolia,MNG,2018,1/1/2018,12/31/2018
OEL LLC,Private,5459362,Mining,,,,,Mongolia,MNG,2018,1/1/2018,12/31/2018
OLDMAN LLC,Private,5255791,Mining,,,,,Mongolia,MNG,2018,1/1/2018,12/31/2018
ECO KHELKHEE LLC,Private,6182305,Mining,"Oil, Gas, Condensates",Not available,Not available,,Mongolia,MNG,2019,1/1/2019,12/31/2019
"KAN THAR YAR GEMS CO.,LTD.",Private,109595225,Mining,"Gem, Jade",,,,Myanmar,MMR,2018,4/1/2017,3/31/2018
A-1 MINING COMPANY .LTD.,Private,,Oil & Gas,"Oil, Gas, Condensates",,,,Myanmar,MMR,2018,4/1/2017,3/31/2018
"A-LISTER SERVICES CO., LTD.",Private,,Oil & Gas,"Oil, Gas, Condensates",,,,Myanmar,MMR,2018,4/1/2017,3/31/2018
"APEX GEO SERVICES CO.,",Private,,Oil & Gas,"Oil, Gas, Condensates",,,,Myanmar,MMR,2018,4/1/2017,3/31/2018
ASIA ORIENT INTERNATIONAL LTD. (CJS OC NOBEL OIL),Private,,Oil & Gas,"Oil, Gas, Condensates",,,,Myanmar,MMR,2018,4/1/2017,3/31/2018
ASIA PETROLEUM INVESTMENT COMPANY (APIC),Private,,Oil & Gas,"Oil, Gas, Condensates",,,,Myanmar,MMR,2018,4/1/2017,3/31/2018
BASHNEFT INTERNATIONAL B.V. (MYANMAR BRANCH),Private,,Oil & Gas,"Oil, Gas, Condensates",,,,Myanmar,MMR,2018,4/1/2017,3/31/2018
BG EXPLORATION & PRODUCTION MYANMAR PTE. LTD. (MYANMAR BRANCH),Private,107276645,Oil & Gas,"Oil, Gas, Condensates",,,,Myanmar,MMR,2018,4/1/2017,3/31/2018
BRUNEI NATIONAL PETROLEUM COMPANY SDN BHD (PB MYANMAR),Private,,Oil & Gas,"Oil, Gas, Condensates",,,,Myanmar,MMR,2018,4/1/2017,3/31/2018
"CENTURY BRIGHT GOLD CO., LTD",Private,,Oil & Gas,"Oil, Gas, Condensates",,,,Myanmar,MMR,2018,4/1/2017,3/31/2018
"DANA THEDI STAR (GEM&JWELLERY) CO.,LTD",Private,"1065,2012-2013",Mining,"Gem, Jade",,,,Myanmar,MMR,2018,4/1/2017,3/31/2018
"DUWON STAR (GEM&JWELLERY) CO.,LTD",Private,"1064,2012-2013",Mining,"Gem, Jade",,,,Myanmar,MMR,2018,4/1/2017,3/31/2018
"GREEN EARTH GEMS CO., LTD",Private,112434720,Mining,"Gem, Jade",,,,Myanmar,MMR,2018,4/1/2017,3/31/2018
"HAWK STAR (GEM & JEWELLERY) CO.,LTD",Private,"1069,2012-2013",Mining,"Gem, Jade",,,,Myanmar,MMR,2018,4/1/2017,3/31/2018
"HERA CO.,LTD (HEE YA GEMS)",Private,100702312,Mining,"Gem, Jade",,,,Myanmar,MMR,2018,4/1/2017,3/31/2018
HOLE IN ONE,Private,149493417,Mining,"Gem, Jade",,,,Myanmar,MMR,2018,4/1/2017,3/31/2018
HTAT AYE YAR,Private,107652248,Mining,"Gem, Jade",,,,Myanmar,MMR,2018,4/1/2017,3/31/2018
HTAY FAMILY COMPANY LIMITED,Private,"3269,2016-17",Mining,Antimony,,,,Myanmar,MMR,2018,4/1/2017,3/31/2018
IGE PTE. LTD.,Private,,Oil & Gas,"Oil, Gas, Condensates",,,,Myanmar,MMR,2018,4/1/2017,3/31/2018
JADE THAN LWIN,Private,115655183,Mining,"Gem, Jade",,,,Myanmar,MMR,2018,4/1/2017,3/31/2018
JUBILANT OIL & GAS PTE. LTD.,Private,,Oil & Gas,"Oil, Gas, Condensates",,,,Myanmar,MMR,2018,4/1/2017,3/31/2018
KAUNG TAW MYAY,Private,105747071,Mining,"Gem, Jade",,,,Myanmar,MMR,2018,4/1/2017,3/31/2018
KOREA GAS CORPORATION,Private,,Oil & Gas,"Oil, Gas, Condensates",,,,Myanmar,MMR,2018,4/1/2017,3/31/2018
MAUREL & PROM EXPLORATION & PRODUCTION,Private,,Oil & Gas,"Oil, Gas, Condensates",,,,Myanmar,MMR,2018,4/1/2017,3/31/2018
MOECO ASIA PTE. LTD,Private,,Oil & Gas,"Oil, Gas, Condensates",,,,Myanmar,MMR,2018,4/1/2017,3/31/2018
"MYANMAR RUBY ENTERPRISE CO.,LTD",Private,"1499,1995-1996",Mining,"Gem, Jade",,,,Myanmar,MMR,2018,4/1/2017,3/31/2018
"MYAT MYITTAR MON (G & J) CO.,LTD",Private,,Mining,"Gem, Jade",,,,Myanmar,MMR,2018,4/1/2017,3/31/2018
"NAY CHI YADANAR CO., LTD.",Private,165715756,Mining,"Gem, Jade",,,,Myanmar,MMR,2018,4/1/2017,3/31/2018
NORTH PETRO-CHEM CORPORATION MYANMAR LTD. (NPCMM),Private,,Oil & Gas,"Oil, Gas, Condensates",,,,Myanmar,MMR,2018,4/1/2017,3/31/2018
NORTHERN JADE WORLD,Private,111092141,Mining,"Gem, Jade",,,,Myanmar,MMR,2018,4/1/2017,3/31/2018
OPHIR MYANMAR (BLOCK AD-3) LIMITED (MYANMAR BRANCH),Private,103204453,Oil & Gas,"Oil, Gas, Condensates",,,,Myanmar,MMR,2018,4/1/2017,3/31/2018
PACIFIC HUNT ENERGY CORPORATION (MYANMAR BRANCH),Private,187436311,Oil & Gas,"Oil, Gas, Condensates",,,,Myanmar,MMR,2018,4/1/2017,3/31/2018
PALANG SOPHON OFFSHORE PTE. LTD. (PSO),Private,,Oil & Gas,"Oil, Gas, Condensates",,,,Myanmar,MMR,2018,4/1/2017,3/31/2018
PALAUNG NATIONAL,Private,,Mining,"Gem, Jade",,,,Myanmar,MMR,2018,4/1/2017,3/31/2018
PARAMI ENERGY DEVELOPMENT COMPANY LTD,Private,,Oil & Gas,"Oil, Gas, Condensates",,,,Myanmar,MMR,2018,4/1/2017,3/31/2018
PETROVIETNAM EXPLORATION PRODUCTION CORPORATION,Private,,Oil & Gas,"Oil, Gas, Condensates",,,,Myanmar,MMR,2018,4/1/2017,3/31/2018
"PONE NYET(GEM & JEWELLERY) CO.,LTD",Private,"1067,2012-2013",Mining,"Gem, Jade",,,,Myanmar,MMR,2018,4/1/2017,3/31/2018
RED MOUNTAIN,Private,101117995,Mining,"Gem, Jade",,,,Myanmar,MMR,2018,4/1/2017,3/31/2018
RELIANCE INDUSTRIES LTD.,Private,,Oil & Gas,"Oil, Gas, Condensates",,,,Myanmar,MMR,2018,4/1/2017,3/31/2018
RUBY TIGER,Private,115697390,Mining,"Gem, Jade",,,,Myanmar,MMR,2018,4/1/2017,3/31/2018
"SABAE (GEM & JEWELLERY) CO.,LTD",Private,"1068,2012-2013",Mining,"Gem, Jade",,,,Myanmar,MMR,2018,4/1/2017,3/31/2018
"SEIK TRA STAR (GEM & JEWELLERY) CO.,LTD",Private,"1070,2012-2013",Mining,"Gem, Jade",,,,Myanmar,MMR,2018,4/1/2017,3/31/2018
SEINE PWINT PWINT WAI,Private,116600978,Mining,"Gem, Jade",,,,Myanmar,MMR,2018,4/1/2017,3/31/2018
SHELL MYANMAR ENERGY PTE. LTD. - YANGON BRANCH,Private,107278451,Oil & Gas,"Oil, Gas, Condensates",,,,Myanmar,MMR,2018,4/1/2017,3/31/2018
SHWE HWA,Private,111532001,Mining,"Gem, Jade",,,,Myanmar,MMR,2018,4/1/2017,3/31/2018
"SMARTE&PINTERNATIONAL CO.,LTD",Private,,Oil & Gas,"Oil, Gas, Condensates",,,,Myanmar,MMR,2018,4/1/2017,3/31/2018
SNOG PTE LTD,Private,,Oil & Gas,"Oil, Gas, Condensates",,,,Myanmar,MMR,2018,4/1/2017,3/31/2018
SUN APEX HOLDINGS LTD.,Private,,Oil & Gas,"Oil, Gas, Condensates",,,,Myanmar,MMR,2018,4/1/2017,3/31/2018
SUPER SEIN,Private,112301100,Mining,"Gem, Jade",,,,Myanmar,MMR,2018,4/1/2017,3/31/2018
"TAP ENERGY (M-7) CO., LTD. (STATOIL)",Private,,Oil & Gas,"Oil, Gas, Condensates",,,,Myanmar,MMR,2018,4/1/2017,3/31/2018
TAW WIN JADE DRAGON,Private,116621991,Mining,"Gem, Jade",,,,Myanmar,MMR,2018,4/1/2017,3/31/2018
THEITHI AUNG NGWE MOE,Private,119414296,Mining,"Gem, Jade",,,,Myanmar,MMR,2018,4/1/2017,3/31/2018
"THITSARPANN (GEMS & JEWELLERY) CO.,LTD",Private,"1066,2012-2013",Mining,"Gem, Jade",,,,Myanmar,MMR,2018,4/1/2017,3/31/2018
TRG M15 PTE. LTD.,Private,,Oil & Gas,"Oil, Gas, Condensates",,,,Myanmar,MMR,2018,4/1/2017,3/31/2018
"UNITED NATIONAL RESOURCES DEVELOPMENT SERVICES CO., LTD",Private,,Oil & Gas,"Oil, Gas, Condensates",,,,Myanmar,MMR,2018,4/1/2017,3/31/2018
UNOG PTE. LTD.,Private,,Oil & Gas,"Oil, Gas, Condensates",,,,Myanmar,MMR,2018,4/1/2017,3/31/2018
UPR PTE LTD.,Private,,Oil & Gas,"Oil, Gas, Condensates",,,,Myanmar,MMR,2018,4/1/2017,3/31/2018
WIN PRECIOUS RESOURCES PTE LTD.,Private,,Oil & Gas,"Oil, Gas, Condensates",,,,Myanmar,MMR,2018,4/1/2017,3/31/2018
YOUNG INVESTMENT GROUP CO. LTD.,Private,108744308,Oil & Gas,"Oil, Gas, Condensates",,,,Myanmar,MMR,2018,4/1/2017,3/31/2018
SOGEA SATOM,Private,1000166500,Mining,Construction,https://www.sogea-satom.com/sogea-satom/sogea-satomv2.nsf/web/index.htm,Not available,,Togo,TGO,2017,2017-01-01,2017-12-31
MIDNIGHT SUN SA,Private,1000145152,Mining,Construction,https://midnightsun-grp.com/,Not available,,Togo,TGO,2017,2017-01-01,2017-12-31
EBOMAF SA,Private,1000165051,Mining,Construction,http://ebomaf.com/,Not available,,Togo,TGO,2017,2017-01-01,2017-12-31
OANDO PRODUCTION DEVELOPMENT COMPANY LIMITED,Private,RC 427325,Oil & Gas,"Oil, Gas, Condensates",,,,Nigeria,NGA,2017,1/1/2017,12/31/2017
OANDO QUA IBO LIMITED,Private,RC6474,Oil & Gas,"Oil, Gas, Condensates",,,,Nigeria,NGA,2017,1/1/2017,12/31/2017
ENAGEED RESOURCES LIMITED,Private,300526,Oil & Gas,Crude oil & Natural gas,Non-quoted,,,Nigeria,NGA,2018,1/1/2018,12/31/2018
EXPRESS PETROLEUM & GAS CO. LIMITED,Private,154941,Oil & Gas,Crude oil & Natural gas,Non-quoted,,,Nigeria,NGA,2018,1/1/2018,12/31/2018
OANDO OML 125 & 134 LIMITED,Private,732683,Oil & Gas,Crude oil & Natural gas,Non-quoted,,,Nigeria,NGA,2018,1/1/2018,12/31/2018
OANDO PETROLEUM DEVELOPMENT CO. LIMITED,Private,409030,Oil & Gas,Crude oil & Natural gas,Non-quoted,,,Nigeria,NGA,2018,1/1/2018,12/31/2018
OANDO QUA-IBO LIMITED,Private,1005321,Oil & Gas,Crude oil & Natural gas,Non-quoted,,,Nigeria,NGA,2018,1/1/2018,12/31/2018
SHEBA EXPLORATION & PRODUCTION COMPANY LIMITED,Private,499348,Oil & Gas,Crude oil & Natural gas,Non-quoted,,,Nigeria,NGA,2018,1/1/2018,12/31/2018
SUMMIT OIL INTERNATIONAL LIMITED,Private,150351,Oil & Gas,Crude oil & Natural gas,Non-quoted,,,Nigeria,NGA,2018,1/1/2018,12/31/2018
SUNTRUST OIL COMPANY NIGERIA LIMITED,Private,407706,Oil & Gas,Crude oil & Natural gas,Non-quoted,,,Nigeria,NGA,2018,1/1/2018,12/31/2018
CAMAC NIGERIA LIMITED,Private,94596,Oil & Gas,Crude oil & Natural gas,Non-quoted,,,Nigeria,NGA,2018,1/1/2018,12/31/2018
DELL SIGMA PETROLEUM LTD,Private,,Oil & Gas,Crude oil & Natural gas,Non-quoted,,,Nigeria,NGA,2018,1/1/2018,12/31/2018
STERLING RESOURCES LIMITED,Private,303117,Oil & Gas,Crude oil & Natural gas,Non-quoted,,,Nigeria,NGA,2018,1/1/2018,12/31/2018
FIRST E & P DEVELOPMENT COMPANY,Private,,Oil & Gas,Crude oil & Natural gas,Non-quoted,,,Nigeria,NGA,2018,1/1/2018,12/31/2018
AMALGAMATED OIL COMPANY NIGERIA LIMITED,Private,158665,Oil & Gas,Crude oil & Natural gas,Non-quoted,,,Nigeria,NGA,2018,1/1/2018,12/31/2018
CENTURY ENERGY RESOURCES LIMITED,Private,,Oil & Gas,Crude oil & Natural gas,Non-quoted,,,Nigeria,NGA,2018,1/1/2018,12/31/2018
EMERALD ENERGY RESOURCES LIMITED,Private,312274,Oil & Gas,Crude oil & Natural gas,Non-quoted,,,Nigeria,NGA,2018,1/1/2018,12/31/2018
FOLAWIYO AJE SERVICES LIMITED,Private,1066973,Oil & Gas,Crude oil & Natural gas,Non-quoted,,,Nigeria,NGA,2018,1/1/2018,12/31/2018
MX OIL PLC,Private,,Oil & Gas,Crude oil & Natural gas,Non-quoted,,,Nigeria,NGA,2018,1/1/2018,12/31/2018
NIGER DELTA EXPLORATION AND PRODUCTION PLC,Private,191616,Oil & Gas,Crude oil & Natural gas,Non-quoted,,,Nigeria,NGA,2018,1/1/2018,12/31/2018
POLARCUS NIGERIA LIMITED,Private,1024228,Oil & Gas,Crude oil & Natural gas,Non-quoted,,,Nigeria,NGA,2018,1/1/2018,12/31/2018
SEVEN ENERGY INTERNATIONAL LIMITED,Private,,Oil & Gas,Crude oil & Natural gas,Non-quoted,,,Nigeria,NGA,2018,1/1/2018,12/31/2018
POMAR TOGO SA,Private,1000165087,Mining,Marble,www.pomartogo.com,Not available,,Togo,TGO,2018,2018-01-01,2018-12-31
MIDNIGHT SUN SA,Private,1000145152,Mining,BTP,https://midnightsun-grp.com/,Not available,,Togo,TGO,2018,2018-01-01,2018-12-31
EBOMAF SA,Private,1000165051,Mining,BTP,http://ebomaf.com/,No,,Togo,TGO,2018,2018-01-01,2018-12-31
COLAS AFRIQUE SUCCURSALE DU TOGO,Private,1000161037,Mining,BTP,https://www.colas.com/fr/engagement-responsable/mecenat/colas-life/en-route-pour-ecole/mission-togo,Not available,,Togo,TGO,2018,2018-01-01,2018-12-31
ANDRE SELSKAP - IKKE RETTIGHETSHAVER,Private,,Oil & Gas,"Oil, Gas, Condensates",,,,Norway,NOR,2018,1/1/2018,12/31/2018
